,Avg. sheep,Avg. wolves
2628,142.32,16.31
2629,111.43,17.06
2630,123.34,25.26
2631,118.92,25.5
2632,153.28,41.88
2633,169.62,32.27
2634,132.01,25.39
2635,266.04,37.0
2636,129.26,72.44
2637,197.39,76.38
2638,179.73,27.93
2639,139.26,229.83
2640,187.38,304.09
2641,121.96,89.15
2642,210.34,133.05
2643,100.93,83.04
2644,154.49,243.87
2645,163.81,215.71
2646,216.26,144.88
2647,268.44,96.94
2648,246.96,126.32
2649,144.83,72.04
2650,273.28,101.58
2651,185.18,91.27
2652,244.23,124.86
2653,166.39,45.36
2654,155.11,38.1
2655,294.82,55.44
2656,158.48,59.5
2657,169.22,50.61
2658,173.3,37.75
2659,168.18,47.68
2660,205.38,136.67
2661,231.39,128.33
2662,215.73,147.36
2663,231.37,128.5
2664,229.19,104.38
2665,181.75,55.33
2666,281.87,62.53
2667,233.6,27.01
2668,215.06,30.41
2669,219.42,33.54
2670,241.66,35.95
2671,325.85,64.11
2672,219.98,41.35
2673,233.36,35.94
2674,97.16,141.6
2675,126.39,168.49
2676,113.19,167.79
2677,116.63,144.59
2678,165.55,146.38
2679,112.53,219.59
2680,145.88,135.91
2681,211.03,186.67
2682,202.39,177.08
2683,233.7,181.44
2684,202.62,206.02
2685,202.87,134.2
2686,159.69,212.91
2687,229.83,178.52
2688,164.12,238.57
2689,167.96,244.3
2690,120.08,162.32
2691,183.19,275.6
2692,237.77,159.44
2693,189.79,193.26
2694,168.9,231.53
2695,218.88,90.84
2696,283.25,142.47
2697,192.04,80.38
2698,162.53,173.21
2699,235.37,98.42
2700,223.24,100.77
2701,218.43,98.88
2702,299.87,74.95
2703,309.83,59.02
2704,317.5,64.58
2705,132.36,26.61
2706,220.55,91.19
2707,241.92,52.95
2708,319.59,57.99
2709,120.02,41.12
2710,121.21,41.67
2711,213.09,60.05
2712,150.17,22.54
2713,129.92,48.88
2714,130.75,42.93
2715,110.25,40.48
2716,106.82,51.94
2717,136.77,35.26
2718,123.3,50.92
2719,139.04,61.79
2720,128.05,44.85
2721,161.89,70.66
2722,107.75,59.76
2723,177.26,128.37
2724,162.39,110.6
2725,158.22,99.9
2726,181.88,129.6
2727,162.1,67.35
2728,242.56,60.03
2729,164.11,132.2
2730,182.26,149.51
2731,203.81,135.79
2732,205.98,130.33
2733,207.29,150.49
2734,184.72,126.16
2735,192.74,170.27
2736,177.7,157.86
2737,192.37,222.78
2738,167.28,220.71
2739,174.74,201.13
2740,182.37,240.09
2741,194.33,177.63
2742,239.24,193.53
2743,194.13,222.13
2744,204.58,238.96
2745,195.75,233.06
2746,203.38,231.51
2747,181.15,103.01
2748,199.29,266.34
2749,214.52,98.84
2750,244.62,222.49
2751,152.65,88.6
2752,157.36,79.5
2753,196.87,130.25
2754,165.9,69.04
2755,151.02,152.78
2756,174.38,63.11
2757,170.73,83.83
2758,128.24,75.74
2759,116.49,91.02
2760,148.91,77.24
2761,152.27,76.01
2762,191.94,28.95
2763,160.67,129.01
2764,150.19,71.16
2765,328.31,91.52
2766,300.37,75.81
2767,240.52,39.75
2768,251.67,165.04
2769,273.35,49.09
2770,318.12,99.84
2771,340.18,81.13
2772,347.99,58.59
2773,349.1,48.76
2774,251.22,41.26
2775,319.49,52.04
2776,354.17,53.3
2777,402.5,48.58
2778,400.1,39.24
2779,252.74,44.32
2780,322.36,72.35
2781,251.22,63.55
2782,256.28,30.83
2783,231.03,48.69
2784,228.35,62.01
2785,222.33,60.15
2786,125.89,64.28
2787,126.52,73.94
2788,123.77,88.43
2789,96.32,38.51
2790,114.04,93.01
2791,97.88,35.79
2792,134.11,63.0
2793,71.04,32.35
2794,64.86,25.99
2795,109.21,41.18
2796,70.22,26.63
2797,99.1,50.91
2798,70.25,30.43
2799,75.58,32.73
